CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
14324,MRS.,JESSIE,ALVAREZ,03-10-1957,S,F,jessie2@adventure-works.com,"$70,000 ",1,Partial College,Skilled Manual,Y
14325,MRS.,CRYSTAL,LI,07-05-1957,S,F,crystal5@adventure-works.com,"$70,000 ",1,Partial College,Skilled Manual,Y
14326,MR.,JOE,PEREZ,04-02-1957,S,M,joe23@adventure-works.com,"$70,000 ",1,Partial College,Skilled Manual,Y
14327,MR.,KYLE,BUTLER,2/19/1976,S,M,kyle9@adventure-works.com,"$30,000 ",0,High School,Skilled Manual,N
14328,MS.,ANDREA,ROGERS,08-08-1976,S,F,andrea19@adventure-works.com,"$30,000 ",0,High School,Skilled Manual,N
14329,MS.,HOLLY,SANCHEZ,1/20/1976,S,F,holly18@adventure-works.com,"$30,000 ",0,High School,Skilled Manual,N
14330,MR.,MATTHEW,HARRIS,10-05-1976,M,M,matthew19@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y
14331,MR.,TIMOTHY,MURPHY,2/24/1980,S,M,timothy16@adventure-works.com,"$30,000 ",0,High School,Skilled Manual,Y
14332,MS.,JADE,ROGERS,4/21/1980,S,F,jade15@adventure-works.com,"$30,000 ",0,High School,Skilled Manual,N
14333,MR.,BOBBY,SURI,04-04-1980,S,M,bobby2@adventure-works.com,"$30,000 ",0,Partial High School,Clerical,N
14334,MR.,PATRICK,MURPHY,7/25/1980,M,M,patrick20@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,N
14335,MS.,ALLISON,COX,9/13/1978,M,F,allison9@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y
14336,MR.,GABRIEL,BAKER,08-07-1978,M,M,gabriel38@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y
14337,MS.,OLIVIA,COLEMAN,03-01-1978,S,F,olivia51@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,N
14338,MS.,NATALIE,TAYLOR,5/25/1978,M,F,natalie76@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,N
14339,MS.,BRANDY,SURI,12-02-1977,S,F,brandy18@adventure-works.com,"$30,000 ",0,Partial High School,Clerical,N
14340,MS.,MIRANDA,BUTLER,04-01-1977,S,F,miranda14@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y
14341,MR.,SEAN,SANDERS,10/23/1979,M,M,sean10@adventure-works.com,"$30,000 ",0,Partial High School,Clerical,N
14342,MS.,BETH,RUIZ,3/26/1979,S,F,beth4@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,N
14343,MR.,XAVIER,TURNER,7/24/1979,M,M,xavier37@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y
14344,MR.,KURT,XIE,9/21/1939,S,M,kurt2@adventure-works.com,"$30,000 ",2,Partial College,Clerical,Y
14345,MRS.,KRISTI,RODRIGUEZ,02-09-1940,M,F,kristi37@adventure-works.com,"$40,000 ",2,Bachelors,Management,N
14346,MRS.,EVELYN,PEREZ,06-01-1941,S,F,evelyn21@adventure-works.com,"$40,000 ",2,Bachelors,Management,Y
14347,MRS.,TARA,GOEL,5/17/1941,S,F,tara20@adventure-works.com,"$40,000 ",2,Bachelors,Management,Y
14348,MR.,ALEX,SCOTT,11/16/1942,M,M,alex44@adventure-works.com,"$60,000 ",2,Graduate Degree,Management,Y
14349,MS.,NICOLE,GRIFFIN,05-11-1976,M,F,nicole70@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y
14350,MS.,EMILY,MOORE,06-08-1976,S,F,emily8@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,N
14351,MS.,RILEY,GRAY,02-02-1976,S,F,riley25@adventure-works.com,"$40,000 ",0,Partial College,Skilled Manual,Y
14352,MS.,MELISSA,BUTLER,3/18/1975,S,F,melissa9@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,N
14353,MS.,ERIN,REED,6/15/1975,S,F,erin24@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,N
14354,MR.,SETH,GREEN,7/28/1974,S,M,seth32@adventure-works.com,"$30,000 ",0,Partial College,Skilled Manual,N
14355,MR.,IAN,KING,11-11-1973,M,M,ian25@adventure-works.com,"$60,000 ",0,Partial College,Skilled Manual,Y
14356,MS.,ISABELLA,BAKER,7/19/1967,S,F,isabella47@adventure-works.com,"$100,000 ",0,Bachelors,Management,Y
14357,MR.,DALTON,COLLINS,7/13/1967,M,M,dalton45@adventure-works.com,"$100,000 ",1,Bachelors,Management,Y
14358,MRS.,AMANDA,WATSON,12/22/1967,M,F,amanda18@adventure-works.com,"$100,000 ",1,Bachelors,Management,Y
14359,MR.,EDUARDO,HENDERSON,11-02-1968,M,M,eduardo49@adventure-works.com,"$90,000 ",4,Bachelors,Management,Y
14360,MRS.,SAMANTHA,PATTERSON,4/17/1959,S,F,samantha36@adventure-works.com,"$60,000 ",4,Graduate Degree,Skilled Manual,Y
14361,MR.,FRANKLIN,RAJE,1/24/1959,M,M,franklin31@adventure-works.com,"$60,000 ",4,Graduate Degree,Skilled Manual,Y
14362,MR.,ROBERTO,GILL,05-03-1972,S,M,roberto14@adventure-works.com,"$40,000 ",4,Partial College,Clerical,Y
14363,MS.,NATALIE,LONG,09-04-1973,S,F,natalie32@adventure-works.com,"$50,000 ",0,Graduate Degree,Skilled Manual,Y
14364,MR.,MARIO,RAI,03-09-1973,M,M,mario16@adventure-works.com,"$50,000 ",1,Graduate Degree,Skilled Manual,Y
14365,MR.,EVAN,WARD,5/19/1973,M,M,evan13@adventure-works.com,"$50,000 ",1,Graduate Degree,Skilled Manual,N
14366,MRS.,ANNA,BROOKS,1/22/1971,S,F,anna23@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y
14367,MRS.,COURTNEY,GREEN,03-01-1971,S,F,courtney11@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y
14368,MR.,RICHARD,THOMPSON,3/15/1971,M,M,richard9@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y
14369,MR.,DEVIN,SANCHEZ,8/20/1971,M,M,devin83@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y
14370,MRS.,MEGHAN,DOMINGUEZ,09-09-1972,M,F,meghan12@adventure-works.com,"$40,000 ",1,Graduate Degree,Skilled Manual,Y
14371,MR.,JEREMIAH,LEWIS,06-08-1972,M,M,jeremiah9@adventure-works.com,"$40,000 ",1,Graduate Degree,Skilled Manual,Y
14372,MRS.,KAITLYN,WASHINGTON,07-11-1972,M,F,kaitlyn80@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y
14373,MR.,RICARDO,JAI,6/14/1972,M,M,ricardo11@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y
14374,MR.,DAVID,YANG,9/18/1972,M,M,david59@adventure-works.com,"$70,000 ",1,Graduate Degree,Professional,Y
14375,MRS.,ALEXANDRA,MOORE,05-12-1970,M,F,alexandra71@adventure-works.com,"$50,000 ",1,Bachelors,Skilled Manual,Y
14376,MRS.,FAITH,TORRES,4/19/1944,S,F,faith25@adventure-works.com,"$70,000 ",4,Bachelors,Management,Y
14377,MRS.,PAULA,RUIZ,06-09-1944,S,F,paula4@adventure-works.com,"$70,000 ",4,Bachelors,Management,Y
14378,MR.,CORY,MEHTA,09-01-1944,S,M,cory12@adventure-works.com,"$60,000 ",4,Graduate Degree,Management,Y
14379,MR.,RICHARD,FOSTER,2/22/1944,M,M,richard71@adventure-works.com,"$60,000 ",4,Graduate Degree,Management,Y
14380,MRS.,KAYLEE,WATSON,07-11-1944,M,F,kaylee6@adventure-works.com,"$70,000 ",5,Bachelors,Management,Y
14381,MRS.,ALEXA,COOPER,12/22/1944,S,F,alexa16@adventure-works.com,"$70,000 ",5,Bachelors,Management,Y
14382,MR.,DARREN,BLANCO,11-06-1944,S,M,darren38@adventure-works.com,"$70,000 ",5,Bachelors,Management,Y
14383,MR.,MARVIN,FERRIER,5/21/1945,M,M,marvin9@adventure-works.com,"$70,000 ",5,Bachelors,Management,Y
14384,MRS.,RACHEL,MILLER,5/22/1945,M,F,rachel8@adventure-works.com,"$60,000 ",4,Bachelors,Management,Y
14385,MRS.,MARIA,HALL,10/20/1945,M,F,maria64@adventure-works.com,"$60,000 ",4,Bachelors,Management,Y
14386,MRS.,MARISSA,WOOD,7/20/1946,S,F,marissa0@adventure-works.com,"$60,000 ",5,Bachelors,Management,Y
14387,MRS.,BRITTANY,HUGHES,12-02-1946,M,F,brittany10@adventure-works.com,"$60,000 ",5,Bachelors,Management,Y
14388,MRS.,KAYLEE,ROGERS,7/15/1946,M,F,kaylee16@adventure-works.com,"$70,000 ",5,Bachelors,Management,Y
14389,MR.,RYAN,HARRIS,08-02-1947,M,M,ryan36@adventure-works.com,"$60,000 ",2,Bachelors,Management,Y
14390,MR.,LOGAN,KUMAR,11/22/1947,M,M,logan1@adventure-works.com,"$60,000 ",2,Bachelors,Management,N
14391,MR.,JASON,LONG,03-08-1947,M,M,jason7@adventure-works.com,"$70,000 ",4,Bachelors,Management,Y
14392,MR.,JUSTIN,JACKSON,8/24/1947,M,M,justin31@adventure-works.com,"$70,000 ",4,Bachelors,Management,Y
14393,MR.,JOSÉ,PEREZ,10-05-1947,S,M,josé41@adventure-works.com,"$70,000 ",4,Bachelors,Management,Y
14394,MR.,JACOB,RODRIGUEZ,10-07-1947,M,M,jacob16@adventure-works.com,"$70,000 ",4,Bachelors,Management,Y
14395,MR.,DEVIN,REED,3/23/1947,S,M,devin85@adventure-works.com,"$70,000 ",4,Bachelors,Management,Y
14396,MRS.,ZOE,SANCHEZ,4/17/1948,S,F,zoe22@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y
14397,MRS.,SIERRA,EDWARDS,3/24/1948,S,F,sierra1@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y
14399,MR.,JEREMY,PETERSON,05-06-1948,S,M,jeremy35@adventure-works.com,"$60,000 ",2,Bachelors,Management,Y
14400,MR.,BRANDON,BROWN,10/22/1948,S,M,brandon42@adventure-works.com,"$70,000 ",4,Bachelors,Management,Y
14401,MR.,JOSE,KUMAR,03-09-1949,M,M,jose22@adventure-works.com,"$60,000 ",2,Partial College,Professional,N
14402,MRS.,HAILEY,PARKER,5/21/1949,S,F,hailey50@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y
14403,MRS.,ANGELICA,RUSSELL,3/19/1949,S,F,angelica19@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y
14404,MRS.,RACHEL,DAVIS,9/27/1950,S,F,rachel7@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y
14405,MR.,DYLAN,WALKER,06-01-1950,M,M,dylan53@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y
14406,MRS.,CARRIE,SCHMIDT,8/15/1950,M,F,carrie17@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y
14407,MR.,THOMAS,BRYANT,06-04-1950,M,M,thomas20@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y
14408,MRS.,JASMINE,COOK,8/14/1950,S,F,jasmine25@adventure-works.com,"$70,000 ",4,Partial College,Professional,Y
14409,MR.,ERIC,WANG,4/26/1950,M,M,eric32@adventure-works.com,"$70,000 ",4,Partial College,Professional,Y
14410,MRS.,ARIANNA,BROOKS,6/26/1950,M,F,arianna22@adventure-works.com,"$70,000 ",4,Partial College,Professional,Y
14411,MRS.,ASHLEY,JOHNSON,02-04-1951,S,F,ashley1@adventure-works.com,"$70,000 ",2,High School,Professional,Y
14412,MRS.,NICOLE,BLUE,04-03-1951,S,F,nicole51@adventure-works.com,"$70,000 ",2,High School,Professional,Y
14413,MRS.,RACHEL,PATTERSON,2/15/1951,M,F,rachel58@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y
14414,MRS.,RACHEL,WILSON,9/14/1951,M,F,rachel9@adventure-works.com,"$60,000 ",2,Partial College,Professional,N
14415,MR.,WILLIAM,DAVIS,11/16/1951,M,M,william21@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y
14416,MRS.,MADISON,FLORES,4/28/1952,M,F,madison48@adventure-works.com,"$60,000 ",3,High School,Professional,Y
14417,MR.,ERNEST,LU,02-05-1952,S,M,ernest11@adventure-works.com,"$60,000 ",3,High School,Professional,Y
14418,MRS.,REBECCA,YOUNG,4/26/1952,M,F,rebecca25@adventure-works.com,"$60,000 ",3,High School,Professional,Y
14419,MRS.,ABIGAIL,WARD,5/13/1952,M,F,abigail17@adventure-works.com,"$70,000 ",4,Partial College,Professional,Y
14420,MRS.,CHLOE,WRIGHT,8/19/1952,S,F,chloe18@adventure-works.com,"$70,000 ",4,Partial College,Professional,Y
14421,MRS.,HANNAH,BARNES,7/28/1952,M,F,hannah26@adventure-works.com,"$70,000 ",5,Partial College,Professional,Y
14422,MRS.,CARA,LU,11-06-1958,S,F,cara7@adventure-works.com,"$130,000 ",2,Bachelors,Management,N
14423,MRS.,JILL,RUIZ,6/20/1958,M,F,jill9@adventure-works.com,"$130,000 ",2,Bachelors,Management,Y
14424,MRS.,STEFANIE,RAMAN,07-08-1957,S,F,stefanie9@adventure-works.com,"$110,000 ",2,Partial College,Professional,Y
14425,MR.,VICTOR,CARLSON,8/18/1957,M,M,victor18@adventure-works.com,"$120,000 ",2,High School,Professional,Y
14426,MRS.,MADISON,HUGHES,8/23/1957,M,F,madison47@adventure-works.com,"$130,000 ",2,Partial College,Professional,Y
14427,MR.,EMMANUEL,PATEL,05-08-1956,M,M,emmanuel3@adventure-works.com,"$130,000 ",3,Partial College,Professional,Y
14428,MRS.,CASSIE,ANDERSEN,10-12-1955,S,F,cassie11@adventure-works.com,"$130,000 ",3,Partial College,Professional,N
14429,MRS.,LACEY,HE,7/25/1955,S,F,lacey31@adventure-works.com,"$130,000 ",3,Partial College,Professional,N
14430,MRS.,SYDNEY,JONES,07-06-1957,M,F,sydney67@adventure-works.com,"$90,000 ",2,Partial College,Professional,Y
14431,MRS.,KAYLA,MOORE,11/21/1956,M,F,kayla8@adventure-works.com,"$70,000 ",3,Partial College,Professional,N
14432,MR.,ANTONIO,RUSSELL,8/24/1933,S,M,antonio20@adventure-works.com,"$90,000 ",4,Graduate Degree,Management,Y
14433,MRS.,JENNIFER,PETERSON,06-05-1933,M,F,jennifer68@adventure-works.com,"$110,000 ",1,Graduate Degree,Management,Y
14434,MRS.,SOPHIA,HILL,3/28/1933,S,F,sophia12@adventure-works.com,"$110,000 ",1,Graduate Degree,Management,Y
14435,MRS.,JENNIFER,WILSON,4/16/1933,M,F,jennifer35@adventure-works.com,"$110,000 ",1,Graduate Degree,Management,Y
14436,MR.,JOHN,MARTIN,09-04-1965,M,M,john52@adventure-works.com,"$90,000 ",4,Partial College,Professional,Y
14437,MR.,MITCHELL,ANAND,08-02-1965,M,M,mitchell18@adventure-works.com,"$90,000 ",5,Partial College,Professional,Y
14438,MRS.,GABRIELLE,GONZALES,4/16/1965,S,F,gabrielle39@adventure-works.com,"$100,000 ",3,Bachelors,Management,Y
14439,MR.,BRIAN,COX,08-02-1965,M,M,brian22@adventure-works.com,"$100,000 ",4,Partial College,Professional,Y
14440,MR.,JON,TANG,11/13/1965,M,M,jon44@adventure-works.com,"$100,000 ",4,Partial College,Professional,Y
14441,MR.,WILLIAM,LEWIS,11-07-1965,M,M,william27@adventure-works.com,"$110,000 ",2,Bachelors,Management,Y
14442,MRS.,SHELBY,PETERSON,6/24/1965,S,F,shelby5@adventure-works.com,"$120,000 ",3,Partial College,Professional,Y
14443,MR.,BENJAMIN,WILSON,11-04-1965,M,M,benjamin41@adventure-works.com,"$130,000 ",1,Graduate Degree,Management,Y
14444,MR.,PATRICK,SANDERS,03-11-1965,M,M,patrick9@adventure-works.com,"$130,000 ",1,Graduate Degree,Management,Y
14445,MR.,BENJAMIN,HENDERSON,10/23/1965,M,M,benjamin6@adventure-works.com,"$130,000 ",1,Graduate Degree,Management,Y
14446,MR.,JEREMIAH,JOHNSON,08-09-1964,M,M,jeremiah25@adventure-works.com,"$80,000 ",4,Bachelors,Management,Y
14447,MRS.,MADISON,ALEXANDER,01-05-1964,S,F,madison31@adventure-works.com,"$80,000 ",4,Partial College,Professional,Y
14448,MRS.,LAUREN,BUTLER,12/25/1964,M,F,lauren61@adventure-works.com,"$90,000 ",5,Partial College,Professional,Y
14449,MR.,LOGAN,JENKINS,05-10-1964,S,M,logan9@adventure-works.com,"$90,000 ",0,Partial College,Professional,N
14450,MR.,KEVIN,BUTLER,04-09-1964,M,M,kevin17@adventure-works.com,"$130,000 ",2,Graduate Degree,Management,Y
14451,MR.,TYLER,MOORE,06-01-1964,S,M,tyler14@adventure-works.com,"$130,000 ",2,Graduate Degree,Management,N
14452,MR.,ALEX,GONZALEZ,9/17/1956,M,M,alex37@adventure-works.com,"$70,000 ",3,Partial College,Professional,Y
14453,MR.,JESSE,SCOTT,08-12-1956,S,M,jesse37@adventure-works.com,"$90,000 ",2,Partial College,Professional,Y
14454,MRS.,KAYLA,ANDERSON,11/18/1934,M,F,kayla10@adventure-works.com,"$100,000 ",1,Graduate Degree,Management,Y
14455,MRS.,ALEXANDRA,MITCHELL,3/17/1963,M,F,alexandra53@adventure-works.com,"$80,000 ",4,Partial College,Professional,Y
14456,MR.,BENJAMIN,WALKER,03-11-1963,S,M,benjamin38@adventure-works.com,"$90,000 ",0,Partial College,Professional,N
14458,MR.,JORDAN,YANG,06-04-1962,M,M,jordan23@adventure-works.com,"$80,000 ",5,Partial College,Professional,Y
14459,MR.,CODY,GRAY,06-09-1962,S,M,cody6@adventure-works.com,"$80,000 ",5,Partial College,Professional,Y
14460,MR.,JOSE,LONG,10-08-1962,M,M,jose32@adventure-works.com,"$100,000 ",1,Partial College,Professional,Y
14461,MRS.,CHLOE,GONZALEZ,11/13/1962,M,F,chloe15@adventure-works.com,"$100,000 ",1,Partial College,Professional,Y
14462,MRS.,BETH,SANZ,07-02-1962,M,F,beth22@adventure-works.com,"$110,000 ",1,Bachelors,Management,Y
14463,MRS.,JULIA,PATTERSON,10-10-1962,M,F,julia76@adventure-works.com,"$120,000 ",1,Partial College,Professional,Y
14464,MRS.,ELIZABETH,PRICE,6/27/1962,M,F,elizabeth29@adventure-works.com,"$130,000 ",1,Bachelors,Management,Y
14465,MR.,DAKOTA,PATTERSON,2/21/1961,M,M,dakota9@adventure-works.com,"$90,000 ",4,High School,Professional,Y
14466,MR.,LOGAN,ADAMS,2/21/1961,M,M,logan42@adventure-works.com,"$90,000 ",4,High School,Professional,Y
14467,MR.,AIDAN,RUSSELL,05-04-1961,M,M,aidan21@adventure-works.com,"$90,000 ",4,High School,Professional,Y
14468,MRS.,GRACE,RIVERA,04-09-1961,S,F,grace33@adventure-works.com,"$90,000 ",4,High School,Professional,Y
14469,MRS.,ANGELA,BELL,4/22/1961,M,F,angela40@adventure-works.com,"$100,000 ",3,Partial College,Professional,Y
14470,MR.,JEREMY,ROBINSON,02-04-1961,M,M,jeremy4@adventure-works.com,"$130,000 ",1,Bachelors,Management,Y
14471,MR.,GABRIEL,GONZALEZ,7/17/1961,S,M,gabriel39@adventure-works.com,"$130,000 ",1,Bachelors,Management,N
14472,MRS.,NATALIE,DIAZ,06-03-1961,M,F,natalie44@adventure-works.com,"$130,000 ",3,Bachelors,Management,Y
14473,MR.,MIGUEL,KING,02-03-1961,M,M,miguel27@adventure-works.com,"$160,000 ",1,Bachelors,Management,Y
14474,MRS.,JACQUELINE,MURPHY,9/21/1955,M,F,jacqueline39@adventure-works.com,"$60,000 ",2,High School,Professional,N
14475,MRS.,ISABELLA,PERRY,8/13/1955,M,F,isabella18@adventure-works.com,"$60,000 ",2,High School,Professional,N
14476,MR.,BRYCE,REED,1/18/1955,M,M,bryce19@adventure-works.com,"$60,000 ",2,High School,Professional,N
14477,MRS.,LAUREN,LEE,08-07-1955,S,F,lauren40@adventure-works.com,"$70,000 ",4,High School,Professional,Y
14478,MRS.,ABIGAIL,PATTERSON,08-09-1954,S,F,abigail35@adventure-works.com,"$80,000 ",2,Partial High School,Skilled Manual,Y
14479,MRS.,SAMANTHA,SMITH,9/20/1936,S,F,samantha2@adventure-works.com,"$170,000 ",1,Graduate Degree,Management,N
14480,MR.,JACKSON,GONZALEZ,05-05-1960,M,M,jackson38@adventure-works.com,"$80,000 ",5,Partial College,Professional,Y
14481,MRS.,MARY,EDWARDS,08-01-1960,S,F,mary15@adventure-works.com,"$90,000 ",4,High School,Professional,Y
14482,MR.,NOAH,PEREZ,7/22/1960,M,M,noah30@adventure-works.com,"$90,000 ",4,High School,Professional,Y
14483,MRS.,NICOLE,HENDERSON,7/22/1960,M,F,nicole53@adventure-works.com,"$90,000 ",4,High School,Professional,Y
14485,MRS.,BAILEY,STEWART,06-11-1960,M,F,bailey23@adventure-works.com,"$160,000 ",1,Partial College,Professional,Y
14486,MR.,JONATHAN,COLEMAN,3/19/1960,M,M,jonathan5@adventure-works.com,"$170,000 ",1,Graduate Degree,Management,Y
14487,MR.,SETH,HALL,10-06-1954,M,M,seth23@adventure-works.com,"$60,000 ",2,Partial High School,Skilled Manual,Y
14488,MR.,CONNOR,HUGHES,03-05-1954,M,M,connor6@adventure-works.com,"$70,000 ",3,High School,Professional,Y
14489,MR.,JASON,WANG,6/14/1953,M,M,jason22@adventure-works.com,"$70,000 ",3,Graduate Degree,Management,Y
14490,MR.,AIDAN,BUTLER,10/17/1953,M,M,aidan15@adventure-works.com,"$70,000 ",3,Graduate Degree,Management,Y
14491,MR.,ISAAC,BAILEY,11-03-1953,S,M,isaac15@adventure-works.com,"$70,000 ",3,Graduate Degree,Management,Y
14492,MR.,JUSTIN,PATTERSON,5/26/1953,M,M,justin7@adventure-works.com,"$70,000 ",3,Graduate Degree,Management,Y
14493,MRS.,SARA,PARKER,7/25/1953,S,F,sara33@adventure-works.com,"$70,000 ",3,Graduate Degree,Management,N
14494,MR.,CAMERON,DIAZ,5/17/1953,M,M,cameron17@adventure-works.com,"$60,000 ",3,Graduate Degree,Management,Y
14495,MR.,NATHAN,DIAZ,6/23/1952,M,M,nathan18@adventure-works.com,"$40,000 ",3,Partial College,Professional,N
14496,MRS.,CINDY,STEWART,10/18/1952,M,F,cindy23@adventure-works.com,"$40,000 ",3,Partial College,Professional,N
14497,MRS.,ALLISON,SCOTT,10-03-1952,M,F,allison36@adventure-works.com,"$40,000 ",3,Partial College,Professional,N
14498,MRS.,KATIE,LUO,9/20/1937,M,F,katie8@adventure-works.com,"$70,000 ",4,Graduate Degree,Management,Y
14499,MR.,SAMUEL,FLORES,04-09-1937,M,M,samuel11@adventure-works.com,"$100,000 ",2,Graduate Degree,Management,Y
14500,MRS.,JASMINE,WARD,11/18/1937,S,F,jasmine31@adventure-works.com,"$130,000 ",2,Bachelors,Management,N
14501,MR.,RUBEN,PRASAD,5/13/1938,M,M,ruben10@adventure-works.com,"$80,000 ",4,Graduate Degree,Management,Y
14502,MRS.,KATELYN,WRIGHT,09-11-1938,M,F,katelyn44@adventure-works.com,"$90,000 ",5,Bachelors,Management,Y
14503,MRS.,BRIANNA,ALEXANDER,3/20/1938,M,F,brianna64@adventure-works.com,"$90,000 ",5,Bachelors,Management,Y
14504,MRS.,NICOLE,JONES,8/21/1938,M,F,nicole3@adventure-works.com,"$110,000 ",2,Graduate Degree,Management,Y
14505,MR.,ALEX,EDWARDS,5/25/1938,M,M,alex28@adventure-works.com,"$130,000 ",2,Bachelors,Management,Y
14506,MRS.,STACY,SUAREZ,5/20/1940,M,F,stacy20@adventure-works.com,"$90,000 ",5,Bachelors,Management,N
14507,MR.,ERIC,WRIGHT,09-01-1940,M,M,eric60@adventure-works.com,"$100,000 ",2,Graduate Degree,Management,Y
14508,MRS.,MADISON,HALL,10-03-1940,M,F,madison24@adventure-works.com,"$100,000 ",2,Graduate Degree,Management,Y
14509,MRS.,BRIDGET,DENG,03-02-1968,S,F,bridget2@adventure-works.com,"$90,000 ",4,Partial College,Skilled Manual,N
14511,MRS.,DANIELLE,ROGERS,11/23/1968,M,F,danielle22@adventure-works.com,"$100,000 ",2,Bachelors,Management,Y
14512,MR.,CHRISTOPHER,JONES,09-06-1968,M,M,christopher27@adventure-works.com,"$100,000 ",3,Bachelors,Management,Y
14513,MRS.,ALEXANDRA,TURNER,11/20/1968,M,F,alexandra48@adventure-works.com,"$130,000 ",1,Graduate Degree,Management,Y
14514,MS.,RACHEL,JONES,09-11-1979,S,F,rachel5@adventure-works.com,"$30,000 ",0,Partial College,Skilled Manual,Y
14515,MS.,ANNA,COOPER,08-10-1979,S,F,anna13@adventure-works.com,"$30,000 ",0,Partial College,Skilled Manual,Y
14516,MR.,TOMMY,LAL,11/25/1944,S,M,tommy5@adventure-works.com,"$10,000 ",5,High School,Skilled Manual,Y
14517,MRS.,EBONY,RODRIGUEZ,7/21/1944,M,F,ebony20@adventure-works.com,"$20,000 ",3,High School,Skilled Manual,N
14518,MRS.,ANN,MEHTA,11-08-1947,M,F,ann19@adventure-works.com,"$10,000 ",2,High School,Skilled Manual,Y
14519,MS.,DENISE,RANA,11/19/1978,S,F,denise12@adventure-works.com,"$40,000 ",0,Partial College,Skilled Manual,Y
14520,MS.,BONNIE,XU,12/18/1978,S,F,bonnie10@adventure-works.com,"$40,000 ",0,Partial College,Skilled Manual,N
14521,MR.,RODNEY,ROMERO,10-11-1947,M,M,rodney5@adventure-works.com,"$20,000 ",4,High School,Skilled Manual,N
14522,MR.,OMAR,ZHENG,8/20/1947,M,M,omar18@adventure-works.com,"$20,000 ",4,High School,Skilled Manual,Y
14523,MRS.,LYDIA,FERNANDEZ,11/26/1947,M,F,lydia14@adventure-works.com,"$30,000 ",2,Partial College,Clerical,N
14524,MS.,CARLA,PRASAD,5/19/1978,M,F,carla12@adventure-works.com,"$10,000 ",0,Graduate Degree,Manual,Y
14525,MS.,CLAUDIA,SUN,06-07-1977,M,F,claudia12@adventure-works.com,"$10,000 ",0,Graduate Degree,Manual,Y
14526,MRS.,EMILY,HALL,01-09-1962,M,F,emily24@adventure-works.com,"$10,000 ",1,Graduate Degree,Manual,Y
14527,MR.,KURT,RAJI,10-08-1962,M,M,kurt20@adventure-works.com,"$10,000 ",1,Graduate Degree,Manual,Y
14528,MR.,CASEY,RAMOS,12-03-1962,M,M,casey41@adventure-works.com,"$10,000 ",1,Graduate Degree,Manual,Y
